frame1,frame2,image_diff,gt_diff,,,,,,
00062737.png,00062738.png,4.05890417098999,2.63297748565674,,,,,,
00062738.png,00062739.png,3.90107393264771,2.9695885181427,,,,,,
00062739.png,00062740.png,3.67886567115784,3.09099054336548,,,,,,
00062740.png,00062741.png,3.52136087417603,2.72537422180176,,,,,,
00062741.png,00062742.png,5.08708190917969,3.66721296310425,,,,,,
00062742.png,00062743.png,3.53663778305054,2.57021164894104,,,,,,
00062743.png,00062744.png,3.58480954170227,2.63858604431152,,,,,,
00062744.png,00062745.png,3.69559597969055,3.0892505645752,,,,,,
00062745.png,00062746.png,5.89893388748169,3.92472505569458,,,,,,
00062746.png,00062747.png,3.9739100933075,2.85572862625122,,,,,,
00062747.png,00062748.png,3.844158411026,2.70377564430237,,,,,,
00062748.png,00062749.png,3.82076478004456,2.85580205917358,,,,,,
00062749.png,00062750.png,3.65374708175659,2.4658739566803,,,,,,
00062750.png,00062751.png,5.23143291473389,3.54116988182068,,,,,,
00062751.png,00062752.png,3.34293937683105,2.24081778526306,,,,,,
00062752.png,00062753.png,3.23208284378052,2.14835119247437,,,,,,
00062753.png,00062754.png,4.59381580352783,3.04259395599365,,,,,,
00062754.png,00062755.png,3.27418780326843,2.10999989509583,,,,,,
00062755.png,00062756.png,3.38730525970459,2.22142028808594,,,,,,
00062756.png,00062757.png,3.38879013061523,2.78349494934082,,,,,,
00062757.png,00062758.png,3.34723520278931,2.37929201126099,,,,,,
00062758.png,00062759.png,4.84370183944702,3.75898671150208,,,,,,
00062759.png,00062760.png,3.4765522480011,2.63073062896729,,,,,,
00062760.png,00062761.png,5.31903839111328,3.13267993927002,,,,,,
00062761.png,00062762.png,3.53100109100342,2.17065286636353,,,,,,
00062762.png,00062763.png,3.20948147773743,2.1836941242218,,,,,,
00062763.png,00062764.png,2.94782257080078,2.30264759063721,,,,,,
00062764.png,00062765.png,2.94699454307556,1.86222851276398,,,,,,
00062765.png,00062766.png,4.62218904495239,2.86900019645691,,,,,,
00062766.png,00062767.png,3.22460556030273,2.26675772666931,,,,,,
00062767.png,00062768.png,3.19875383377075,2.05832266807556,,,,,,
00062768.png,00062769.png,3.06182146072388,2.08523488044739,,,,,,
00062769.png,00062770.png,2.97906684875488,2.48315834999084,,,,,,
00062770.png,00062771.png,2.91871809959412,2.08229398727417,,,,,,
00062771.png,00062772.png,2.90159296989441,2.21039295196533,,,,,,
00062772.png,00062773.png,4.11544179916382,2.91008043289185,,,,,,
00062773.png,00062774.png,2.91150307655334,3.26642608642578,,,,,,
00062774.png,00062775.png,2.86742281913757,3.72748208045959,,,,,,
00062775.png,00062776.png,2.82717728614807,2.47032022476196,,,,,,
00062776.png,00062777.png,4.15134859085083,3.40806365013123,,,,,,
00062777.png,00062778.png,2.68888163566589,2.0036039352417,,,,,,
00062778.png,00062779.png,2.64548277854919,2.00691652297974,,,,,,
00062779.png,00062780.png,2.60213923454285,2.05323100090027,,,,,,
00062780.png,00062781.png,2.56713819503784,2.08864641189575,,,,,,
00062781.png,00062782.png,2.55885219573975,2.36798810958862,,,,,,
00062782.png,00062783.png,3.45099353790283,2.3646285533905,,,,,,
00062783.png,00062784.png,2.48528552055359,2.35119318962097,,,,,,
00062784.png,00062785.png,2.46071910858154,1.73576486110687,,,,,,
00062785.png,00062786.png,3.20622444152832,2.5528461933136,,,,,,
00062786.png,00062787.png,2.42729353904724,2.14110684394836,,,,,,
00062787.png,00062788.png,2.48669695854187,2.0715913772583,,,,,,
00062788.png,00062789.png,2.33983159065247,2.04584884643555,,,,,,
00062789.png,00062790.png,2.31173467636108,2.52420425415039,,,,,,
00062790.png,00062791.png,2.82776236534119,1.8769154548645,,,,,,
00062791.png,00062792.png,2.20177698135376,2.2700457572937,,,,,,
00062792.png,00062793.png,2.1479697227478,2.66933298110962,,,,,,
00062793.png,00062794.png,2.15918922424316,2.63385272026062,,,,,,
00062794.png,00062795.png,2.10832118988037,2.21510028839111,,,,,,
00062795.png,00062796.png,2.42020106315613,2.0745861530304,,,,,,
00062796.png,00062797.png,1.99046921730042,1.95496237277985,,,,,,
00062797.png,00062798.png,1.97374129295349,1.91730666160584,,,,,,
00062798.png,00062799.png,1.94756948947907,2.0559573173523,,,,,,
00062799.png,00062800.png,2.01530766487122,2.0695207118988,,,,,,
00062800.png,00062801.png,1.91601610183716,1.81089651584625,,,,,,
00062801.png,00062802.png,2.15588688850403,2.02408123016357,,,,,,
00062802.png,00062803.png,1.87930119037628,1.97381174564362,,,,,,
00062803.png,00062804.png,1.88033318519592,1.97351849079132,,,,,,
00062804.png,00062805.png,1.89650082588196,2.19642019271851,,,,,,
00062805.png,00062806.png,2.36493921279907,1.72498846054077,,,,,,
00062806.png,00062807.png,2.16572713851929,2.00373554229736,,,,,,
00062807.png,00062808.png,2.94112801551819,2.26187634468079,,,,,,
00062808.png,00062809.png,2.13350558280945,2.51503229141235,,,,,,
00062809.png,00062810.png,2.01179361343384,2.08149981498718,,,,,,
00062810.png,00062811.png,1.99129867553711,2.48538589477539,,,,,,
00062811.png,00062812.png,1.88560903072357,2.33079385757446,,,,,,
00062812.png,00062813.png,1.87624132633209,2.2969286441803,,,,,,
00062813.png,00062814.png,1.98014998435974,1.78198492527008,,,,,,
00062814.png,00062815.png,1.85221743583679,2.29694104194641,,,,,,
00062815.png,00062816.png,1.85437881946564,1.91034531593323,,,,,,
00062816.png,00062817.png,1.85551309585571,2.32734417915344,,,,,,
00062817.png,00062818.png,1.84753477573395,2.72339034080505,,,,,,
00062818.png,00062819.png,1.92420184612274,2.39088773727417,,,,,,
00062819.png,00062820.png,2.05209064483643,2.11727857589722,,,,,,
00062820.png,00062821.png,1.81856238842011,1.92763113975525,,,,,,
00062821.png,00062822.png,1.83961129188538,2.38458919525147,,,,,,
00062822.png,00062823.png,2.02331876754761,2.68402910232544,,,,,,
00062823.png,00062824.png,1.85620224475861,2.30125904083252,,,,,,
00062824.png,00062825.png,1.87168300151825,1.8997917175293,,,,,,
00062825.png,00062826.png,2.05778074264526,2.27906632423401,,,,,,
00062826.png,00062827.png,1.89241802692413,1.78825092315674,,,,,,
00062827.png,00062828.png,1.90698301792145,1.86454904079437,,,,,,
00062828.png,00062829.png,1.91347515583038,2.18372678756714,,,,,,
00062829.png,00062830.png,1.90712285041809,2.53945446014404,,,,,,
00062830.png,00062831.png,1.9266802072525,1.94927036762238,,,,,,
00062831.png,00062832.png,1.94605898857117,1.60541951656342,,,,,,
00062832.png,00062833.png,2.08200287818909,2.1499195098877,,,,,,
00062833.png,00062834.png,1.94222319126129,1.93477714061737,,,,,,
00062834.png,00062835.png,2.20114159584045,2.1029634475708,,,,,,
00062835.png,00062836.png,1.9780193567276,2.02818632125855,,,,,,
00062836.png,00062837.png,1.97908425331116,1.78300583362579,,,,,,
00062837.png,00062838.png,1.9862288236618,1.57469284534454,,,,,,
00062838.png,00062839.png,1.98829960823059,1.66531729698181,,,,,,
00062839.png,00062840.png,2.18578696250916,2.0201587677002,,,,,,
00062840.png,00062841.png,1.98097372055054,2.20579051971436,,,,,,
00062841.png,00062842.png,1.96879577636719,2.0266010761261,,,,,,
00062842.png,00062843.png,1.97786366939545,1.8204253911972,,,,,,
00062843.png,00062844.png,2.10536885261536,2.09065437316895,,,,,,
00062844.png,00062845.png,1.97533178329468,2.80134749412537,,,,,,
00062845.png,00062846.png,1.98141205310822,1.94941651821136,,,,,,
00062846.png,00062847.png,1.9959968328476,2.08190107345581,,,,,,
00062847.png,00062848.png,1.99546492099762,1.53944635391235,,,,,,
00062848.png,00062849.png,1.99318671226501,2.21106052398682,,,,,,
00062849.png,00062850.png,1.99597418308258,2.19716668128967,,,,,,
00062850.png,00062851.png,2.18693828582764,2.02501726150513,,,,,,
00062851.png,00062852.png,2.03048658370972,2.19949889183044,,,,,,
00062852.png,00062853.png,2.0443127155304,2.28021788597107,,,,,,
00062853.png,00062854.png,2.21844220161438,2.04590082168579,,,,,,
00062854.png,00062855.png,2.02248501777649,2.11412191390991,,,,,,
00062855.png,00062856.png,2.03603005409241,1.9322395324707,,,,,,
00062856.png,00062857.png,2.0562949180603,2.03187346458435,,,,,,
00062857.png,00062858.png,2.24647378921509,2.30004620552063,,,,,,
00062858.png,00062859.png,2.06142854690552,2.65684652328491,,,,,,
00062859.png,00062860.png,2.07570123672485,3.11283278465271,,,,,,
00062860.png,00062861.png,2.09325432777405,2.37237215042114,,,,,,
00062861.png,00062862.png,2.09381890296936,2.23931860923767,,,,,,
00062862.png,00062863.png,2.09561920166016,1.69740688800812,,,,,,
00062863.png,00062864.png,2.35535788536072,2.18950605392456,,,,,,
00062864.png,00062865.png,2.10928583145142,1.99285101890564,,,,,,
00062865.png,00062866.png,2.20254635810852,1.60619449615479,,,,,,
00062866.png,00062867.png,2.08756947517395,1.77110874652863,,,,,,
00062867.png,00062868.png,2.33007383346558,2.03378129005432,,,,,,
00062868.png,00062869.png,2.11301207542419,1.98403787612915,,,,,,
00062869.png,00062870.png,2.11263346672058,2.07028222084045,,,,,,
00062870.png,00062871.png,2.10492825508118,1.71434271335602,,,,,,
00062871.png,00062872.png,2.22604155540466,1.67376351356506,,,,,,
00062872.png,00062873.png,2.10125827789307,1.56470918655396,,,,,,
00062873.png,00062874.png,2.34337663650513,1.86511814594269,,,,,,
00062874.png,00062875.png,2.11159133911133,1.73113715648651,,,,,,
00062875.png,00062876.png,2.10805511474609,1.8510662317276,,,,,,
00062876.png,00062877.png,2.10946750640869,1.9281644821167,,,,,,
00062877.png,00062878.png,2.12439322471619,1.97418403625488,,,,,,
00062878.png,00062879.png,2.974933385849,2.26346015930176,,,,,,
00062879.png,00062880.png,2.13354706764221,2.05314087867737,,,,,,
00062880.png,00062881.png,2.26690721511841,2.01627802848816,,,,,,
00062881.png,00062882.png,2.29803872108459,1.91883194446564,,,,,,
00062882.png,00062883.png,3.05287575721741,2.80967402458191,,,,,,
00062883.png,00062884.png,2.51511240005493,3.08345913887024,,,,,,
00062884.png,00062885.png,2.22069644927979,2.03335356712341,,,,,,
00062885.png,00062886.png,2.22598385810852,2.11029410362244,,,,,,
00062886.png,00062887.png,2.24161744117737,2.7464280128479,,,,,,
00062887.png,00062888.png,2.2246720790863,2.65014600753784,,,,,,
00062888.png,00062889.png,2.63734674453735,2.46555161476135,,,,,,
00062889.png,00062890.png,2.21997880935669,1.88617479801178,,,,,,
00062890.png,00062891.png,2.22577500343323,2.37270641326904,,,,,,
00062891.png,00062892.png,2.40400838851929,1.95184946060181,,,,,,
00062892.png,00062893.png,2.27804017066956,2.04652881622314,,,,,,
00062893.png,00062894.png,2.21289253234863,2.56633925437927,,,,,,
00062894.png,00062895.png,2.48574113845825,2.61775374412537,,,,,,
00062895.png,00062896.png,2.19782066345215,1.75899398326874,,,,,,
00062896.png,00062897.png,2.19592022895813,1.58378279209137,,,,,,
00062897.png,00062898.png,2.20108842849731,1.87834346294403,,,,,,
00062898.png,00062899.png,2.2241063117981,1.9237003326416,,,,,,
00062899.png,00062900.png,2.56353402137756,2.42726469039917,,,,,,
00062900.png,00062901.png,2.28160405158997,1.82624471187592,,,,,,
00062901.png,00062902.png,2.26938796043396,2.16810774803162,,,,,,
00062902.png,00062903.png,2.29429697990418,1.94181418418884,,,,,,
00062903.png,00062904.png,2.70653605461121,1.88173806667328,,,,,,
00062904.png,00062905.png,2.28358697891235,1.60753762722015,,,,,,
00062905.png,00062906.png,2.29531145095825,1.57147765159607,,,,,,
00062906.png,00062907.png,2.30342888832092,1.78595006465912,,,,,,
00062907.png,00062908.png,2.64681768417358,2.06719136238098,,,,,,
00062908.png,00062909.png,2.3050434589386,1.86217057704926,,,,,,
00062909.png,00062910.png,2.71509122848511,2.17576909065247,,,,,,
00062910.png,00062911.png,2.33294415473938,1.70281398296356,,,,,,
00062911.png,00062912.png,2.3238513469696,1.65448880195618,,,,,,
00062912.png,00062913.png,2.30642223358154,2.00837373733521,,,,,,
00062913.png,00062914.png,2.2923731803894,1.63337051868439,,,,,,
00062914.png,00062915.png,2.37298464775085,1.66575086116791,,,,,,
00062915.png,00062916.png,2.25077104568481,2.10683822631836,,,,,,
00062916.png,00062917.png,2.71587085723877,2.33293342590332,,,,,,
00062917.png,00062918.png,2.28609848022461,2.13352489471436,,,,,,
00062918.png,00062919.png,2.36853098869324,2.21500968933105,,,,,,
00062919.png,00062920.png,2.88329100608826,2.18776369094849,,,,,,
00062920.png,00062921.png,2.35672831535339,1.96967017650604,,,,,,
00062921.png,00062922.png,2.37155437469482,2.32356238365173,,,,,,
00062922.png,00062923.png,2.41432762145996,1.73530435562134,,,,,,
00062923.png,00062924.png,3.04583334922791,2.61851859092712,,,,,,
00062924.png,00062925.png,2.46315002441406,2.04086470603943,,,,,,
00062925.png,00062926.png,2.45162510871887,2.06998467445374,,,,,,
00062926.png,00062927.png,2.43135523796082,2.01484322547913,,,,,,
00062927.png,00062928.png,2.46375966072083,2.07226133346558,,,,,,
00062928.png,00062929.png,2.4109046459198,2.1244752407074,,,,,,
00062929.png,00062930.png,2.86511278152466,2.42704367637634,,,,,,
00062930.png,00062931.png,2.3462245464325,2.52375292778015,,,,,,
00062931.png,00062932.png,2.36058831214905,2.19539213180542,,,,,,
00062932.png,00062933.png,2.91531014442444,2.87456941604614,,,,,,
00062933.png,00062934.png,2.41378331184387,1.61557054519653,,,,,,
00062934.png,00062935.png,2.42922210693359,1.77394485473633,,,,,,
00062935.png,00062936.png,2.45124554634094,1.85408473014832,,,,,,
00062936.png,00062937.png,2.41653347015381,1.65196371078491,,,,,,
00062937.png,00062938.png,2.84152102470398,2.20479416847229,,,,,,
00062938.png,00062939.png,2.36431860923767,2.02906250953674,,,,,,
00062939.png,00062940.png,2.36308932304382,1.74429738521576,,,,,,
00062940.png,00062941.png,2.38261723518372,1.87546193599701,,,,,,
00062941.png,00062942.png,2.9023745059967,2.00493335723877,,,,,,
00062942.png,00062943.png,2.39879441261292,1.33977091312408,,,,,,
00062943.png,00062944.png,2.41025614738464,1.67581832408905,,,,,,
00062944.png,00062945.png,2.39005923271179,1.9191859960556,,,,,,
00062945.png,00062946.png,2.3482677936554,1.94527339935303,,,,,,
00062946.png,00062947.png,2.87500619888306,1.88814866542816,,,,,,
00062947.png,00062948.png,2.35138416290283,1.65407025814056,,,,,,
00062948.png,00062949.png,2.37540364265442,1.86863911151886,,,,,,
00062949.png,00062950.png,2.35534715652466,1.52676701545715,,,,,,
00062950.png,00062951.png,2.34520506858826,1.71859860420227,,,,,,
00062951.png,00062952.png,2.34708619117737,1.38005781173706,,,,,,
00062952.png,00062953.png,2.33963251113892,1.74724006652832,,,,,,
00062953.png,00062954.png,2.86813616752625,1.93839311599731,,,,,,
00062954.png,00062955.png,2.40968942642212,1.59145402908325,,,,,,
00062955.png,00062956.png,2.38393425941467,1.73183405399323,,,,,,
00062956.png,00062957.png,2.37891793251038,1.98340857028961,,,,,,
00062957.png,00062958.png,2.85506510734558,2.47256708145142,,,,,,
00062958.png,00062959.png,2.371502161026,1.76586318016052,,,,,,
00062959.png,00062960.png,2.79835891723633,1.96377992630005,,,,,,
00062960.png,00062961.png,2.35121726989746,1.95892989635468,,,,,,
00062961.png,00062962.png,2.38541269302368,1.81801307201386,,,,,,
00062962.png,00062963.png,2.40870523452759,1.86399018764496,,,,,,
00062963.png,00062964.png,2.38621616363525,1.49632477760315,,,,,,
00062964.png,00062965.png,2.89134788513184,2.15520882606506,,,,,,
00062965.png,00062966.png,2.37772035598755,1.84003806114197,,,,,,
00062966.png,00062967.png,2.57002758979797,1.59610819816589,,,,,,
00062967.png,00062968.png,2.43165993690491,1.54733264446259,,,,,,
00062968.png,00062969.png,2.37434887886047,1.68709146976471,,,,,,
00062969.png,00062970.png,2.37239241600037,1.66658079624176,,,,,,
00062970.png,00062971.png,2.83141875267029,2.01862168312073,,,,,,
00062971.png,00062972.png,2.36231780052185,1.73057579994202,,,,,,
00062972.png,00062973.png,2.3675799369812,1.82285392284393,,,,,,
00062973.png,00062974.png,2.36323404312134,1.95717597007751,,,,,,
00062974.png,00062975.png,2.35687303543091,1.7330584526062,,,,,,
00062975.png,00062976.png,2.37761569023132,1.88991367816925,,,,,,
00062976.png,00062977.png,2.39926981925964,2.03308153152466,,,,,,
00062977.png,00062978.png,2.98020887374878,2.06521224975586,,,,,,
00062978.png,00062979.png,2.45555305480957,1.6933718919754,,,,,,
00062979.png,00062980.png,2.9980628490448,2.39021706581116,,,,,,
00062980.png,00062981.png,2.44884991645813,2.01290988922119,,,,,,
00062981.png,00062982.png,2.45669412612915,1.78827404975891,,,,,,
00062982.png,00062983.png,2.99999189376831,2.10040664672852,,,,,,
00062983.png,00062984.png,2.44161415100098,2.03390192985535,,,,,,
00062984.png,00062985.png,2.4381091594696,1.839759349823,,,,,,
00062985.png,00062986.png,2.43830633163452,2.24325275421143,,,,,,
00062986.png,00062987.png,2.44280481338501,2.00588822364807,,,,,,
00062987.png,00062988.png,2.48414826393127,2.38025999069214,,,,,,
00062988.png,00062989.png,3.07254767417908,2.6530327796936,,,,,,
00062989.png,00062990.png,2.49561142921448,2.31286311149597,,,,,,
00062990.png,00062991.png,2.48955583572388,1.83773052692413,,,,,,
00062991.png,00062992.png,3.08667922019959,2.20042824745178,,,,,,
00062992.png,00062993.png,2.42987847328186,2.20253038406372,,,,,,
00062993.png,00062994.png,2.45743250846863,1.61124849319458,,,,,,
00062994.png,00062995.png,2.47733807563782,1.42150366306305,,,,,,
00062995.png,00062996.png,2.46285009384155,1.82987987995148,,,,,,
00062996.png,00062997.png,3.0662841796875,2.18968176841736,,,,,,
00062997.png,00062998.png,2.43206167221069,1.69216048717499,,,,,,
00062998.png,00062999.png,2.57405090332031,1.33917009830475,,,,,,
00062999.png,00063000.png,2.49351215362549,1.49789452552795,,,,,,
00063000.png,00063001.png,2.41932964324951,1.45446038246155,,,,,,
00063001.png,00063002.png,2.94630169868469,1.57146406173706,,,,,,
00063002.png,00063003.png,2.42166519165039,1.72921824455261,,,,,,
00063003.png,00063004.png,2.41450476646423,1.73828649520874,,,,,,
00063004.png,00063005.png,2.3833429813385,1.57555794715881,,,,,,
00063005.png,00063006.png,2.37987160682678,1.97142028808594,,,,,,
00063006.png,00063007.png,2.38388156890869,1.73570120334625,,,,,,
00063007.png,00063008.png,2.93674778938293,1.63138496875763,,,,,,
00063008.png,00063009.png,2.46119213104248,1.33140337467194,,,,,,
00063009.png,00063010.png,2.94174385070801,1.88784241676331,,,,,,
00063010.png,00063011.png,2.37922024726868,1.59180164337158,,,,,,
00063011.png,00063012.png,2.40841054916382,1.43778693675995,,,,,,
00063012.png,00063013.png,2.39052891731262,1.50971496105194,,,,,,
00063013.png,00063014.png,2.3759241104126,1.31843745708466,,,,,,
00063014.png,00063015.png,2.39053201675415,1.40598237514496,,,,,,
00063015.png,00063016.png,2.41610860824585,1.72568190097809,,,,,,
00063016.png,00063017.png,3.02082324028015,2.04637742042542,,,,,,
00063017.png,00063018.png,2.35871243476868,1.36005020141602,,,,,,
00063018.png,00063019.png,2.35998320579529,1.47356331348419,,,,,,
00063019.png,00063020.png,2.76489186286926,1.94382762908936,,,,,,
00063020.png,00063021.png,2.31707310676575,1.60353004932404,,,,,,
00063021.png,00063022.png,2.31880211830139,1.46134746074677,,,,,,
00063022.png,00063023.png,2.31421065330505,1.22742712497711,,,,,,
00063023.png,00063024.png,2.28389382362366,1.31552040576935,,,,,,
00063024.png,00063025.png,2.29206013679504,1.67427659034729,,,,,,
00063025.png,00063026.png,2.64988851547241,1.92228543758392,,,,,,
00063026.png,00063027.png,2.2739052772522,1.55037128925323,,,,,,
00063027.png,00063028.png,2.27245473861694,1.59111595153809,,,,,,
00063028.png,00063029.png,2.25719380378723,1.78785836696625,,,,,,
00063029.png,00063030.png,2.24620985984802,1.60991418361664,,,,,,
00063030.png,00063031.png,2.60767602920532,1.78162562847137,,,,,,
00063031.png,00063032.png,2.258944272995,1.71072101593018,,,,,,
00063032.png,00063033.png,2.55085754394531,1.84587478637695,,,,,,
00063033.png,00063034.png,2.20051121711731,1.30366992950439,,,,,,
00063034.png,00063035.png,2.1987636089325,1.32889521121979,,,,,,
00063035.png,00063036.png,2.2005410194397,1.71129631996155,,,,,,
00063036.png,00063037.png,2.1841516494751,1.40665698051453,,,,,,
00063037.png,00063038.png,2.17668199539185,2.11747431755066,,,,,,
00063038.png,00063039.png,2.51824903488159,2.42871999740601,,,,,,
00063039.png,00063040.png,2.17492341995239,2.07463788986206,,,,,,
00063040.png,00063041.png,2.15942120552063,1.89547646045685,,,,,,
00063041.png,00063042.png,2.41457271575928,1.71743977069855,,,,,,
00063042.png,00063043.png,2.15398573875427,1.53659963607788,,,,,,
00063043.png,00063044.png,2.14418411254883,1.52394390106201,,,,,,
00063044.png,00063045.png,2.20077538490295,1.69399929046631,,,,,,
00063045.png,00063046.png,2.16561627388001,1.75499999523163,,,,,,
00063046.png,00063047.png,2.14740347862244,2.03303623199463,,,,,,
00063047.png,00063048.png,2.14393854141235,1.93896794319153,,,,,,
00063048.png,00063049.png,2.44656348228455,1.75870561599731,,,,,,
00063049.png,00063050.png,2.21147799491882,1.62961423397064,,,,,,
00063050.png,00063051.png,2.15447616577148,1.61389899253845,,,,,,
00063051.png,00063052.png,2.14577150344849,1.54130935668945,,,,,,
00063052.png,00063053.png,2.13625478744507,1.65016102790833,,,,,,
00063053.png,00063054.png,2.39540553092957,1.95431137084961,,,,,,
00063054.png,00063055.png,2.11812305450439,1.8750684261322,,,,,,
00063055.png,00063056.png,2.16801071166992,2.11583566665649,,,,,,
00063056.png,00063057.png,2.17065787315369,1.58640384674072,,,,,,
00063057.png,00063058.png,2.54309034347534,1.70796203613281,,,,,,
00063058.png,00063059.png,2.8183753490448,1.70544850826263,,,,,,
00063059.png,00063060.png,2.21160197257996,1.48697197437286,,,,,,
00063060.png,00063061.png,2.22083044052124,1.72403311729431,,,,,,
00063061.png,00063062.png,2.21201729774475,1.61218369007111,,,,,,
00063062.png,00063063.png,2.2270085811615,1.70864391326904,,,,,,
00063063.png,00063064.png,2.26900410652161,1.78674578666687,,,,,,
00063064.png,00063065.png,2.49639463424683,1.6823273897171,,,,,,
00063065.png,00063066.png,2.18362545967102,1.73642075061798,,,,,,
00063066.png,00063067.png,2.17041802406311,1.71171975135803,,,,,,
00063067.png,00063068.png,2.17970108985901,1.88047695159912,,,,,,
00063068.png,00063069.png,2.17954134941101,1.70285546779633,,,,,,
00063069.png,00063070.png,2.44612789154053,1.83093464374542,,,,,,
00063070.png,00063071.png,2.19884157180786,1.84003281593323,,,,,,
00063071.png,00063072.png,2.17356491088867,1.86287379264832,,,,,,
00063072.png,00063073.png,2.17719078063965,2.08312559127808,,,,,,
00063073.png,00063074.png,2.18447279930115,1.32690107822418,,,,,,
00063074.png,00063075.png,2.44926309585571,1.82479691505432,,,,,,
00063075.png,00063076.png,2.15965867042542,1.82776474952698,,,,,,
00063076.png,00063077.png,2.15794372558594,1.78174579143524,,,,,,
00063077.png,00063078.png,2.13950753211975,1.71382188796997,,,,,,
00063078.png,00063079.png,2.41589641571045,1.87740647792816,,,,,,
00063079.png,00063080.png,2.17911696434021,2.1537036895752,,,,,,
00063080.png,00063081.png,2.16575193405151,2.3022792339325,,,,,,
00063081.png,00063082.png,2.1484158039093,2.02334260940552,,,,,,
00063082.png,00063083.png,2.3633439540863,2.08611106872559,,,,,,
00063083.png,00063084.png,2.12792301177979,1.80591332912445,,,,,,
00063084.png,00063085.png,2.39545917510986,1.88634598255157,,,,,,
00063085.png,00063086.png,2.15088725090027,1.6632205247879,,,,,,
00063086.png,00063087.png,2.15433168411255,1.74702644348145,,,,,,
00063087.png,00063088.png,2.13646173477173,1.62647235393524,,,,,,
00063088.png,00063089.png,2.14575028419495,1.90262687206268,,,,,,
00063089.png,00063090.png,2.3340528011322,2.2574257850647,,,,,,
00063090.png,00063091.png,2.09791469573975,1.92366123199463,,,,,,
00063091.png,00063092.png,2.09741568565369,2.38702583312988,,,,,,
00063092.png,00063093.png,2.09764122962952,1.8507571220398,,,,,,
00063093.png,00063094.png,2.10337233543396,1.6061338186264,,,,,,
00063094.png,00063095.png,2.16428780555725,1.61018908023834,,,,,,
00063095.png,00063096.png,2.38640856742859,2.12146067619324,,,,,,
00063096.png,00063097.png,2.15968227386475,2.15819311141968,,,,,,
00063097.png,00063098.png,2.27581691741943,2.20180559158325,,,,,,
00063098.png,00063099.png,2.55124425888062,2.62709355354309,,,,,,
00063099.png,00063100.png,2.23742532730103,1.9576678276062,,,,,,
00063100.png,00063101.png,2.25761914253235,1.88371098041534,,,,,,
00063101.png,00063102.png,2.26220726966858,2.25082182884216,,,,,,
00063102.png,00063103.png,2.35930943489075,2.6350212097168,,,,,,
00063103.png,00063104.png,2.28125715255737,2.07449889183044,,,,,,
00063104.png,00063105.png,2.2468113899231,2.59695792198181,,,,,,
00063105.png,00063106.png,2.3323118686676,2.69676756858826,,,,,,
00063106.png,00063107.png,2.57051396369934,2.37264943122864,,,,,,
00063107.png,00063108.png,2.63389563560486,1.86587333679199,,,,,,
00063108.png,00063109.png,2.22364735603333,2.18274450302124,,,,,,
00063109.png,00063110.png,2.22838354110718,1.90802562236786,,,,,,
00063110.png,00063111.png,2.2331395149231,1.79217350482941,,,,,,
00063111.png,00063112.png,2.22359800338745,2.32230424880981,,,,,,
00063112.png,00063113.png,2.54026818275452,2.21084308624268,,,,,,
00063113.png,00063114.png,2.22868490219116,2.02556943893433,,,,,,
00063114.png,00063115.png,2.24235248565674,2.76780962944031,,,,,,
00063115.png,00063116.png,2.27523541450501,1.95970869064331,,,,,,
00063116.png,00063117.png,2.72459149360657,2.45973324775696,,,,,,
00063117.png,00063118.png,2.34076881408691,2.08295369148254,,,,,,
00063118.png,00063119.png,2.3373761177063,2.49324655532837,,,,,,
00063119.png,00063120.png,2.38910841941834,2.10336041450501,,,,,,
00063120.png,00063121.png,2.32110381126404,2.72898244857788,,,,,,
00063121.png,00063122.png,2.27174377441406,2.11481809616089,,,,,,
00063122.png,00063123.png,2.81737899780273,2.52378916740418,,,,,,
00063123.png,00063124.png,2.3321316242218,2.57806420326233,,,,,,
00063124.png,00063125.png,2.34098386764526,2.72180604934692,,,,,,
00063125.png,00063126.png,2.34057688713074,2.11463069915772,,,,,,
00063126.png,00063127.png,2.34036207199097,2.7245819568634,,,,,,
00063127.png,00063128.png,2.35127711296082,1.96359372138977,,,,,,
00063128.png,00063129.png,2.95407509803772,2.64950180053711,,,,,,
00063129.png,00063130.png,2.44656682014465,2.34983062744141,,,,,,
00063130.png,00063131.png,2.40766406059265,2.48566317558289,,,,,,
00063131.png,00063132.png,2.38862371444702,2.83426928520203,,,,,,
00063132.png,00063133.png,2.99322056770325,3.32422399520874,,,,,,
00063133.png,00063134.png,2.38033795356751,2.16292977333069,,,,,,
00063134.png,00063135.png,2.8158233165741,2.27081656455994,,,,,,
00063135.png,00063136.png,2.40825510025024,1.66391015052795,,,,,,
00063136.png,00063137.png,2.39088582992554,1.85043203830719,,,,,,
00063137.png,00063138.png,2.34890294075012,1.65189433097839,,,,,,
00063138.png,00063139.png,2.7490611076355,2.10460686683655,,,,,,
00063139.png,00063140.png,2.29243779182434,1.96860289573669,,,,,,
00063140.png,00063141.png,2.2847785949707,2.30146932601929,,,,,,
00063141.png,00063142.png,2.26604270935059,1.99271607398987,,,,,,
00063142.png,00063143.png,2.2504997253418,1.41862511634827,,,,,,
00063143.png,00063144.png,2.2514796257019,1.48616027832031,,,,,,
00063144.png,00063145.png,2.24261856079102,1.52257335186005,,,,,,
00063145.png,00063146.png,2.61738705635071,1.57349145412445,,,,,,
00063146.png,00063147.png,2.23641920089722,1.81522130966187,,,,,,
00063147.png,00063148.png,2.2480902671814,1.61283278465271,,,,,,
